TYPE DE DOCUMENT;Categ_Docs;desc_lot;Libellé du document;min;max;Différence en jours;Nombre d'indices;Indices utilisés
PLN;docs graphiques;Façades;Plan général sous faces cassettes métalliques R+4.pdf;19/03/2024;19/03/2024;0;1.0;A
PLN;docs graphiques;Façades;Plan général sous faces cassettes métalliques R+5.pdf;19/03/2024;19/03/2024;0;1.0;A
PLN;docs graphiques;Façades;Plan général sous faces cassettes métalliques R+6.pdf;19/03/2024;19/03/2024;0;1.0;A
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau R+1.pdf;31/08/2023;16/02/2024;169;2.0;A, B
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau R+2.pdf;05/07/2023;16/02/2024;226;2.0;A, B
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau R+3.pdf;17/08/2023;16/02/2024;183;2.0;A, B
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau R+4.pdf;17/08/2023;16/02/2024;183;2.0;A, B
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau R+5.pdf;17/08/2023;16/02/2024;183;2.0;A, B
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau R+6.pdf;16/02/2024;16/02/2024;0;1.0;A
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau R+7.pdf;16/02/2024;16/02/2024;0;1.0;A
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau R+8.pdf;16/02/2024;16/02/2024;0;1.0;A
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau RDC.pdf;23/02/2024;23/02/2024;0;1.0;A
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau SS1.pdf;13/12/2023;13/12/2023;0;1.0;A
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau SS2.pdf;13/12/2023;13/12/2023;0;1.0;A
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau SS3.pdf;13/12/2023;13/12/2023;0;1.0;A
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau SS4.pdf;13/12/2023;13/12/2023;0;1.0;A
PLN;docs graphiques;Gestion Technique du Bâtiment;Plan d'implantation des terminaux GTB - Niveau SS5.pdf;13/12/2023;13/12/2023;0;1.0;A
PLN;docs graphiques;Gros-œuvre; A-D1.pdf;03/04/2023;03/04/2023;0;1.0;A
PLN;docs graphiques;Gros-œuvre; C1-D1.pdf;03/04/2023;03/04/2023;0;1.0;A
PLN;docs graphiques;Gros-œuvre; G-H2.pdf;03/04/2023;03/04/2023;0;1.0;A
PLN;docs graphiques;Gros-œuvre;CALEPINAGE PLANCHERS ZONE 3 Chambord.pdf;07/03/2024;22/04/2024;46;2.0;A, B
PLN;docs graphiques;Gros-œuvre;CALEPINAGE PLANCHERS ZONE 3 auvent.pdf;07/03/2024;17/04/2024;41;2.0;A, B
PLN;docs graphiques;Gros-œuvre;Elévation R+8.pdf;26/03/2024;26/03/2024;0;1.0;A
PLN;docs graphiques;Gros-œuvre;Elévation charpente métallique zone 8 - C.pdf;23/02/2024;23/02/2024;0;1.0;A
PLN;docs graphiques;Gros-œuvre;PH7 Renforts compartiment B.pdf;18/03/2024;18/03/2024;0;1.0;A
PLN;docs graphiques;Gros-œuvre;PLAN CVT provisoire zone A.pdf;25/05/2023;25/05/2023;0;1.0;A
PLN;docs graphiques;Gros-œuvre;PLAN CVT provisoire zone B.pdf;22/05/2023;20/06/2023;29;2.0;A, B
PLN;docs graphiques;Gros-œuvre;Pannes toiture PH R8 Comp A.pdf;20/03/2024;02/04/2024;13;2.0;A, B
PLN;docs graphiques;Gros-œuvre;Plan Charpente métallique zone 1.pdf;07/07/2023;04/10/2023;89;3.0;A, B, C
PLN;docs graphiques;Gros-œuvre;Plan Charpente métallique zone 2 bis.pdf;16/01/2024;15/04/2024;90;3.0;A, B, C
PLN;docs graphiques;Gros-œuvre;Plan Charpente métallique zone 2.pdf;02/11/2023;10/04/2024;160;3.0;A, B, C
PLN;docs graphiques;Gros-œuvre;Plan Charpente métallique zone 3.pdf;10/07/2023;27/03/2024;261;7.0;A, B, C, D, E, F, G
PLN;docs graphiques;Gros-œuvre;Plan Charpente métallique zone 4.pdf;02/06/2023;22/01/2024;234;6.0;A, B, C, D, E, F
PLN;docs graphiques;Gros-œuvre;Plan Charpente métallique zone 5.pdf;06/10/2023;18/12/2023;73;3.0;A, B, C
PLN;docs graphiques;Gros-œuvre;Plan Charpente métallique zone 6.pdf;07/09/2023;18/12/2023;102;5.0;A, B, C, D, E
PLN;docs graphiques;Gros-œuvre;Plan Charpente métallique zone 7 niveau verrière.pdf;20/07/2023;18/10/2023;90;5.0;A, B, C, D, E
PLN;docs graphiques;Gros-œuvre;Plan Charpente métallique zone 7.pdf;01/06/2023;02/02/2024;246;4.0;A, B, C, D
PLN;docs graphiques;Gros-œuvre;Plan PRS file 12 et appuis.pdf;16/04/2024;16/04/2024;0;1.0;A
PLN;docs graphiques;Gros-œuvre;Plan d'étaiement zone 1.pdf;10/07/2023;10/07/2023;0;2.0;A, C
PLN;docs graphiques;Gros-œuvre;Plan de calepinage des bacs aciers zone 1.pdf;25/09/2023;25/09/2023;0;2.0;A, B
PLN;docs graphiques;Gros-œuvre;Plan de calepinage des bacs zone 2bis.pdf;15/04/2024;15/04/2024;0;1.0;A
PLN;docs graphiques;Gros-œuvre;Plan de calepinage des bacs zone 4.pdf;01/09/2023;25/09/2023;24;2.0;A, B
PLN;docs graphiques;Gros-œuvre;Plan de calepinage des bacs zone 5.pdf;09/01/2024;08/02/2024;30;2.0;A, C
PLN;docs graphiques;Gros-œuvre;Plan de calepinage des bacs zone 6.pdf;30/11/2023;30/11/2023;0;1.0;A
PLN;docs graphiques;Gros-œuvre;Plan de la zone 4bis.pdf;21/09/2023;03/11/2023;43;2.0;A, B
PLN;docs graphiques;Gros-œuvre;Plan de la zone 8.pdf;20/10/2023;20/10/2023;0;1.0;A
PLN;docs graphiques;Gros-œuvre;Plan zone 3 Chambord.pdf;20/10/2023;15/04/2024;178;4.0;A, C, D, E
PLN;docs graphiques;Gros-œuvre;Renfort PH R+7.pdf;21/02/2024;25/03/2024;33;2.0;A, B
PLN;docs graphiques;Gros-œuvre;Renfort PH R+8 comp B.pdf;26/03/2024;04/04/2024;9;2.0;A, B
PLN;docs graphiques;Nacelle de nettoyage;Chemin et implantation des prises électriques  Nacelle R+7.pdf;29/06/2023;26/01/2024;211;2.0;A, B
PLN;docs graphiques;Nacelle de nettoyage;Plan, détail et DDC Nacelle R+6.pdf;29/06/2023;16/01/2024;201;2.0;A, B
PLN;docs graphiques;Peinture;Plan du RDC.pdf;01/09/2023;01/09/2023;0;1.0;A
PLN;docs graphiques;Peinture;Plan du SS1.pdf;01/09/2023;01/09/2023;0;1.0;A
PLN;docs graphiques;Peinture;Plan du SS2.pdf;01/09/2023;01/09/2023;0;1.0;A
PLN;docs graphiques;Peinture;Plan du SS3.pdf;01/09/2023;29/03/2024;210;3.0;A, B, C
PLN;docs graphiques;Peinture;Plan du SS4.pdf;01/09/2023;01/09/2023;0;1.0;A
PLN;docs graphiques;Peinture;Plan du SS5.pdf;01/09/2023;01/09/2023;0;1.0;A
PLN;docs graphiques;Reprise du radier et cuvelage;Carnet de détails techniques.pdf;07/04/2023;20/03/2024;348;4.0;A, B, C, D
PLN;docs graphiques;Reprise du radier et cuvelage;GLF-EXE-DMZ-01B-TNX-TNZ-PLN-1006-A.pdf;27/02/2024;09/03/2024;11;2.0;A, B
PLN;docs graphiques;Reprise du radier et cuvelage;LOT 1B - CUVELAGE RADIER - METHODOLOGIE DE REPRISE.pdf;21/02/2024;21/02/2024;0;1.0;A
PLN;docs graphiques;Reprise du radier et cuvelage;LOT 1B - Note technique reprise au droit des puits de pompage.pdf;21/02/2024;21/02/2024;0;1.0;A
PLN;docs graphiques;Reprise du radier et cuvelage;Plan de repérage.pdf;07/04/2023;17/05/2023;40;2.0;A, B
PLN;docs graphiques;Reprise du radier et cuvelage;Repérage des principes de taitement des réservations.pdf;15/01/2024;15/01/2024;0;1.0;A
PLN;docs graphiques;Revêtements de sols et murs durs;CARNET DE DETAILS DU REVETEMENTS DE SOL COULE.pdf;26/05/2023;26/05/2023;0;1.0;A
PLN;docs graphiques;Revêtements de sols et murs durs;CARNET DE REPERAGE DES REVETEMENTS DE MURS - ZONE A.pdf;01/08/2023;01/08/2023;0;1.0;A
PLN;docs graphiques;Revêtements de sols et murs durs;CARNET DE REPERAGE DES REVETEMENTS DE SOLS - ZONE A.pdf;26/05/2023;26/05/2023;0;1.0;A
PLN;docs graphiques;Revêtements de sols souples;CARNET DE REPERAGE DES REVETEMENTS DE SOLS SOUPLES - ZONE A.pdf;26/05/2023;26/05/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.3.1  FACADES ET PORTES GRILLAGEES DES LOCAUX EXTRACTION ET AMENEE D’AIR MECANIQUE DANS LES PARKINGS    DU NIVEAU SOUS SOL 5 AU NIVEAU SOUS SOL 1.pdf;24/10/2023;24/10/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.5.2.1  MAINS COURANTES PREHENSIBLES INTERIEURES DES CAGES D’ESCALIERS ENCLOISONNES EN   SUPERSTRUCTURE.pdf;20/09/2023;20/09/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.5.3  MAINS COURANTES PREHENSIBLES EXTERIEURES DE L’ESCALIER A L’AIR LIBRE.pdf;20/09/2023;20/09/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.6.3.2  GARDE-CORPS EXTERIEURS TECHNIQUES DES TOITURES TERRASSES INACCESSIBLES AU NIVEAU TOITURE    TYPE « GC 2 ».pdf;19/09/2023;04/04/2024;198;2.0;A, B
PLN;docs graphiques;Serrurerie - Métallerie;2.6.3.3  GARDE-CORPS EXTERIEUR EN MAILLE INOX DES TOITURES TERRASSES ACCESSIBLES « PATIO » TYPE    « GC 3 ».pdf;24/10/2023;04/04/2024;163;3.0;A, B, C
PLN;docs graphiques;Serrurerie - Métallerie;2.6.3.4  GARDE-CORPS EXTERIEUR EN MAILLE INOX DES TOITURES TERRASSES ACCESSIBLES « PATIO » TYPE    « GC 4».pdf;24/10/2023;24/10/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.6.3.5  GARDE-CORPS EXTERIEUR EN MAILLE INOX DES TOITURES TERRASSES ACCESSIBLES « PATIO » TYPE    « GC 5».pdf;24/10/2023;24/10/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.7.1  ESCALIERS CHAMBORD AVEC GARDE-CORPS VITRES.pdf;04/09/2023;23/04/2024;232;5.0;A, B, C, D, E
PLN;docs graphiques;Serrurerie - Métallerie;2.7.1  ESCALIERS METALLIQUES EI2.pdf;13/12/2023;06/03/2024;84;2.0;A, B
PLN;docs graphiques;Serrurerie - Métallerie;2.9.12  ARCEAUX DE PROTECTION.pdf;30/08/2023;04/09/2023;5;2.0;A, B
PLN;docs graphiques;Serrurerie - Métallerie;2.9.16  RATELIERS DES LOCAUX « VELOS ».pdf;01/09/2023;22/12/2023;112;2.0;A, B
PLN;docs graphiques;Serrurerie - Métallerie;2.9.19  DISPOSITIF DE PREVENTION DES RISQUES DE CHOCS POUR LES PERSONNES AVEUGLES OU MALVOYANTES.pdf;20/09/2023;20/09/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.9.20  POTELETS DE PROTECTION.pdf;20/09/2023;20/09/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.9.21  RAMPE DE SEUIL RABATTABLE POUR PORTE-FENETRES.pdf;24/10/2023;24/10/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.9.3  PASSERELLES ET ENJAMBEMENTS AU-DESSUS DES EQUIPEMENTS EN TOITURES TERRASSES.pdf;14/09/2023;14/09/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;2.9.4.1  GRILLES EXTERIEURES DE VENTILATION (FAÇADES LEGERES).pdf;30/08/2023;23/02/2024;177;2.0;A, B
PLN;docs graphiques;Serrurerie - Métallerie;2.9.5  GRILLES INTERIEURES DE VENTILATION.pdf;30/08/2023;30/08/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF - PLAN DE REPERAGE.pdf;24/10/2023;23/04/2024;182;3.0;A, B, C
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP 001.pdf;18/01/2024;18/01/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP 002.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP 004.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP 005.pdf;07/12/2023;07/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP 007.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP 008.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP 009.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP 009BIS.pdf;23/04/2024;23/04/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP 012.pdf;17/04/2024;17/04/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP CF-1H-R+1-A.pdf;24/10/2023;24/04/2024;183;2.0;A, B
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP CF-1H-R+1-F.pdf;24/10/2023;17/04/2024;176;3.0;A, B, C
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP CF1H-R+1-B.pdf;24/04/2024;24/04/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP CF1H-R+1-C.pdf;24/04/2024;24/04/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP CF1H-R+1-E.pdf;24/04/2024;24/04/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP L-R00-028.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP L-R03-006.pdf;29/02/2024;29/02/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-R00-003.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-R00-022&023.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-R00-070.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-R00-093&094.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-R00-123.pdf;07/12/2023;07/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-R02-001.pdf;29/02/2024;29/02/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-R02-086.pdf;17/04/2024;17/04/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-R07-077.pdf;17/04/2024;17/04/2024;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-062.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-065.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-066.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-068.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-071.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-072.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-073.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-074.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-075.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-146.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-147.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-151.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-164.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP P-SS1-171 + REP P-SS1-142.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;CLOISON VITREE CF REP R-R00-110&111.pdf;02/12/2023;02/12/2023;0;1.0;A
PLN;docs graphiques;Serrurerie - Métallerie;ESCALIERS METALLIQUES ES11.pdf;22/12/2023;12/04/2024;112;3.0;A, B, C
PLN;docs graphiques;Serrurerie - Métallerie;GLF EXE DUM 07 TNX TZN PLN 1051 A Ecran acoustique toiture.pdf;09/02/2024;22/04/2024;73;2.0;A, B
PLN;docs graphiques;Serrurerie - Métallerie;escalier EI2.pdf;12/04/2024;12/04/2024;0;1.0;C
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;15 - S1.pdf;09/10/2023;09/10/2023;0;1.0;A
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;17 - S1.pdf;21/12/2023;21/12/2023;0;1.0;A
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 01 - CTA 01 - S1.pdf;16/10/2023;16/10/2023;0;1.0;A
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 02 - CTA 02 - S1.pdf;16/10/2023;16/10/2023;0;1.0;A
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 03 - CTA 03-11 - S1.pdf;16/10/2023;03/04/2024;170;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 04 - CTA 04 - S1.pdf;09/10/2023;26/03/2024;169;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 05 - CTA 05 - S1.pdf;16/10/2023;26/03/2024;162;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 06 - CTA 06 - S1.pdf;16/10/2023;26/03/2024;162;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 07 - CTA 07 - S1.pdf;09/10/2023;27/03/2024;170;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 08 - CTA 08 - S2.pdf;31/10/2023;26/03/2024;147;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 09 - CTA 09 - S1.pdf;09/10/2023;27/03/2024;170;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 10 - CTA 10 - S1.pdf;09/10/2023;27/03/2024;170;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 12 - CTA 13 - S2.pdf;03/11/2023;26/03/2024;144;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 13 - CTA 14 - S2.pdf;03/11/2023;26/03/2024;144;2.0;A, B
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 17 - CPCU 01 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 18 - CPCU 02 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 19 - GROUPES FROIDS - S1.pdf;05/02/2024;05/02/2024;0;1.0;A
PMQ;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN LT 20 - STOCKAGE GLACE - S5.pdf;05/02/2024;05/02/2024;0;1.0;A
PMQ;docs graphiques;Electricité courants faibles;Maquettage locaux techniques (PCS, locaux opérateurs).pdf;24/10/2023;15/04/2024;174;3.0;A, B, C
PMQ;docs graphiques;Electricité courants forts;Maquettage Poste HT BT Abonnés.pdf;13/11/2023;27/03/2024;135;2.0;A, B
PMQ;docs graphiques;Electricité courants forts;Maquettage Poste HT BT SGX.pdf;13/11/2023;13/11/2023;0;1.0;A
PMQ;docs graphiques;Electricité courants forts;Maquettage Poste de livraison.pdf;13/10/2023;09/11/2023;27;2.0;A, B
PMQ;docs graphiques;Electricité courants forts;Maquettage TGBT IRVE1 & TGBT IRVE2.pdf;23/11/2023;23/11/2023;0;1.0;A
PMQ;docs graphiques;Electricité courants forts;Maquettage TGBT SGX.pdf;27/03/2024;27/03/2024;0;1.0;A
PMQ;docs graphiques;Electricité courants forts;Maquettage TGS.pdf;07/12/2023;27/03/2024;111;2.0;A, B
PMQ;docs graphiques;Plomberie;Maquettage local technique ECS CUISINE - SS1.pdf;16/02/2024;16/02/2024;0;1.0;A
PMQ;docs graphiques;Plomberie;Maquettage local technique ECS FITNESS - SS2.pdf;26/01/2024;26/01/2024;0;1.0;A
PMQ;docs graphiques;Plomberie;Maquettage local technique EF EST - SS1.pdf;21/12/2023;21/12/2023;0;1.0;A
PMQ;docs graphiques;Plomberie;Maquettage local technique EF OUEST - SS1.pdf;21/12/2023;21/12/2023;0;1.0;A
PMQ;docs graphiques;Plomberie;Maquettage local technique Relevage EU - SS2.pdf;25/01/2024;25/01/2024;0;1.0;A
PMQ;docs graphiques;Plomberie;Maquettage local technique SAG & Relevage EU - SS2.pdf;25/01/2024;25/01/2024;0;1.0;A
PMQ;docs graphiques;Plomberie;Maquettage local technique réutilisation des EP - SS5.pdf;30/01/2024;30/01/2024;0;1.0;A
PMQ;docs graphiques;Sprinklage;PLAN DE LOCAL TECHNIQUE SPRINKLAGE 2.pdf;12/07/2023;18/10/2023;98;3.0;A, B, C
PMQ;docs graphiques;Sprinklage;PLAN DE LOCAL TECHNIQUE SPRINKLAGE 3.pdf;12/07/2023;18/10/2023;98;3.0;A, B, C
PMQ;docs graphiques;Sprinklage;PLAN DE LOCAL TECHNIQUE SPRINKLEUR.pdf;30/06/2023;18/10/2023;110;3.0;A, B, C
PPH;docs graphiques;Gros-œuvre;Phasage de Principe - Noyau 1.pdf;11/04/2023;11/04/2023;0;1.0;A
PPH;docs graphiques;Gros-œuvre;Phasage de Principe - Noyau 2.pdf;11/04/2023;11/04/2023;0;1.0;A
PPH;docs graphiques;Gros-œuvre;Phasage de Principe - Zone 3.pdf;11/04/2023;11/04/2023;0;1.0;A
PPH;docs graphiques;Gros-œuvre;Phasage de Principe - Zone 4.pdf;11/04/2023;11/04/2023;0;1.0;A
PPH;docs graphiques;Gros-œuvre;Phasage de Principe - Zone 5.pdf;11/04/2023;11/04/2023;0;1.0;A
PPH;docs graphiques;Gros-œuvre;Phasage de Principe - Zone 6.pdf;11/04/2023;11/04/2023;0;1.0;A
PPH;docs graphiques;Gros-œuvre;Phasage de Principe - Zone 7.pdf;11/04/2023;11/04/2023;0;1.0;A
PPR;docs graphiques;Façades;Carnet de validation prototype VMU1.pdf;25/07/2023;25/07/2023;0;1.0;A
PPR;docs graphiques;Façades;Carnet de validation prototype VMU2.pdf;22/11/2023;22/11/2023;0;1.0;A
PPR;docs graphiques;Façades;Plan de prototype T1a et T1b.pdf;20/07/2023;03/08/2023;14;2.0;A, B
PPR;docs graphiques;Façades;Prototype VMU 1 (façades type 1, type 2 + bardage, type 3, type 5) - Carnet de détails.pdf;05/04/2023;30/05/2023;55;3.0;A, B, C
PPR;docs graphiques;Façades;Prototype VMU 2 (façades type 5) - Carnet de détails.pdf;25/05/2023;25/05/2023;0;2.0;A, B
PPR;docs graphiques;Façades;Prototype VMU 2 (façades type 6) - Carnet de détails.pdf;22/05/2023;29/09/2023;130;5.0;A, B, C, D, E
PPS;docs écris;Appareils élévateurs;PPSPS KONE.pdf;23/05/2023;23/05/2023;0;1.0;A
PPS;docs écris;Chauffage - Ventilation - Climatisation - Désenfumage;PPSPS LEFORT FRANCHETEAU.pdf;21/04/2023;21/04/2023;0;1.0;A
PPS;docs écris;Façades;Réponse au Fiche n°13 SOCOTEC-obs.349.pdf;14/09/2023;14/09/2023;0;1.0;A
PPS;docs écris;Façades;Réponse au Fiche n°13 SOCOTEC.pdf;22/09/2023;22/09/2023;0;1.0;A
PPS;docs écris;Façades;Réponse au rapport RICT de SOCOTEC.pdf;11/08/2023;11/08/2023;0;1.0;A
PPS;docs écris;Reprise du radier et cuvelage;PPSPS.pdf;10/03/2023;17/05/2023;68;2.0;A, B
PRE;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE RÉSERVATIONS CVCD - R1.pdf;20/06/2023;20/09/2023;92;5.0;A, B, C, D, E
PRE;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE RÉSERVATIONS CVCD - R2.pdf;28/08/2023;02/12/2023;96;7.0;A, B, C, D, E, F, G
PRE;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE RÉSERVATIONS CVCD - R3.pdf;06/09/2023;02/12/2023;87;3.0;A, B, C
PRE;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE RÉSERVATIONS CVCD - R4.pdf;20/09/2023;02/12/2023;73;3.0;A, B, C
PRE;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE RÉSERVATIONS CVCD - R5.pdf;20/09/2023;02/12/2023;73;2.0;A, B
PRE;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE RÉSERVATIONS CVCD - R6.pdf;25/09/2023;09/11/2023;45;3.0;A, B, C
PRE;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE RÉSERVATIONS CVCD - R7.pdf;11/10/2023;18/04/2024;190;7.0;A, B, C, D, E, F, G
