TYPE DE DOCUMENT,Categ_Docs,desc_lot,Libellé du document,min,max,Différence en jours,Nombre d'indices,Indices utilisés
PLN,docs graphiques,Serrurerie - Métallerie,2.5.2.1  MAINS COURANTES PREHENSIBLES INTERIEURES DES CAGES DESCALIERS ENCLOISONNES EN   SUPERSTRUCTURE.pdf,2023-09-20,2023-09-20,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,2.5.3  MAINS COURANTES PREHENSIBLES EXTERIEURES DE LESCALIER A LAIR LIBRE.pdf,2023-09-20,2023-09-20,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,2.6.3.2  GARDE-CORPS EXTERIEURS TECHNIQUES DES TOITURES TERRASSES INACCESSIBLES AU NIVEAU TOITURE    TYPE « GC 2 ».pdf,2023-09-19,2024-04-04,198,2.0,"A, B"
PLN,docs graphiques,Serrurerie - Métallerie,2.6.3.3  GARDE-CORPS EXTERIEUR EN MAILLE INOX DES TOITURES TERRASSES ACCESSIBLES « PATIO » TYPE    « GC 3 ».pdf,2023-10-24,2024-04-04,163,3.0,"A, B, C"
PLN,docs graphiques,Serrurerie - Métallerie,2.6.3.4  GARDE-CORPS EXTERIEUR EN MAILLE INOX DES TOITURES TERRASSES ACCESSIBLES « PATIO » TYPE    « GC 4».pdf,2023-10-24,2023-10-24,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,2.6.3.5  GARDE-CORPS EXTERIEUR EN MAILLE INOX DES TOITURES TERRASSES ACCESSIBLES « PATIO » TYPE    « GC 5».pdf,2023-10-24,2023-10-24,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,2.7.1  ESCALIERS CHAMBORD AVEC GARDE-CORPS VITRES.pdf,2023-09-04,2024-04-23,232,5.0,"A, B, C, D, E"
PLN,docs graphiques,Serrurerie - Métallerie,2.7.1  ESCALIERS METALLIQUES EI2.pdf,2023-12-13,2024-03-06,84,2.0,"A, B"
PLN,docs graphiques,Serrurerie - Métallerie,2.9.12  ARCEAUX DE PROTECTION.pdf,2023-08-30,2023-09-04,5,2.0,"A, B"
PLN,docs graphiques,Serrurerie - Métallerie,2.9.16  RATELIERS DES LOCAUX « VELOS ».pdf,2023-09-01,2023-12-22,112,2.0,"A, B"
PLN,docs graphiques,Serrurerie - Métallerie,2.9.19  DISPOSITIF DE PREVENTION DES RISQUES DE CHOCS POUR LES PERSONNES AVEUGLES OU MALVOYANTES.pdf,2023-09-20,2023-09-20,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,2.9.20  POTELETS DE PROTECTION.pdf,2023-09-20,2023-09-20,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,2.9.21  RAMPE DE SEUIL RABATTABLE POUR PORTE-FENETRES.pdf,2023-10-24,2023-10-24,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,2.9.3  PASSERELLES ET ENJAMBEMENTS AU-DESSUS DES EQUIPEMENTS EN TOITURES TERRASSES.pdf,2023-09-14,2023-09-14,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,2.9.4.1  GRILLES EXTERIEURES DE VENTILATION (FAÇADES LEGERES).pdf,2023-08-30,2024-02-23,177,2.0,"A, B"
PLN,docs graphiques,Serrurerie - Métallerie,2.9.5  GRILLES INTERIEURES DE VENTILATION.pdf,2023-08-30,2023-08-30,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF - PLAN DE REPERAGE.pdf,2023-10-24,2024-04-23,182,3.0,"A, B, C"
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP 001.pdf,2024-01-18,2024-01-18,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP 002.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP 004.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP 005.pdf,2023-12-07,2023-12-07,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP 007.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP 008.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP 009.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP 009BIS.pdf,2024-04-23,2024-04-23,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP 012.pdf,2024-04-17,2024-04-17,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP CF-1H-R+1-A.pdf,2023-10-24,2024-04-24,183,2.0,"A, B"
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP CF-1H-R+1-F.pdf,2023-10-24,2024-04-17,176,3.0,"A, B, C"
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP CF1H-R+1-B.pdf,2024-04-24,2024-04-24,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP CF1H-R+1-C.pdf,2024-04-24,2024-04-24,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP CF1H-R+1-E.pdf,2024-04-24,2024-04-24,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP L-R00-028.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP L-R03-006.pdf,2024-02-29,2024-02-29,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-R00-003.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-R00-022&023.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-R00-070.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-R00-093&094.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-R00-123.pdf,2023-12-07,2023-12-07,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-R02-001.pdf,2024-02-29,2024-02-29,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-R02-086.pdf,2024-04-17,2024-04-17,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-R07-077.pdf,2024-04-17,2024-04-17,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-062.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-065.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-066.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-068.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-071.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-072.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-073.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-074.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-075.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-146.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-147.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-151.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-164.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP P-SS1-171 + REP P-SS1-142.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,CLOISON VITREE CF REP R-R00-110&111.pdf,2023-12-02,2023-12-02,0,1.0,A
PLN,docs graphiques,Serrurerie - Métallerie,ESCALIERS METALLIQUES ES11.pdf,2023-12-22,2024-04-12,112,3.0,"A, B, C"
PLN,docs graphiques,Serrurerie - Métallerie,GLF EXE DUM 07 TNX TZN PLN 1051 A Ecran acoustique toiture.pdf,2024-02-09,2024-04-22,73,2.0,"A, B"
PLN,docs graphiques,Serrurerie - Métallerie,escalier EI2.pdf,2024-04-12,2024-04-12,0,1.0,C
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,15 - S1.pdf,2023-10-09,2023-10-09,0,1.0,A
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,17 - S1.pdf,2023-12-21,2023-12-21,0,1.0,A
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 01 - CTA 01 - S1.pdf,2023-10-16,2023-10-16,0,1.0,A
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 02 - CTA 02 - S1.pdf,2023-10-16,2023-10-16,0,1.0,A
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 03 - CTA 03-11 - S1.pdf,2023-10-16,2024-04-03,170,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 04 - CTA 04 - S1.pdf,2023-10-09,2024-03-26,169,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 05 - CTA 05 - S1.pdf,2023-10-16,2024-03-26,162,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 06 - CTA 06 - S1.pdf,2023-10-16,2024-03-26,162,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 07 - CTA 07 - S1.pdf,2023-10-09,2024-03-27,170,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 08 - CTA 08 - S2.pdf,2023-10-31,2024-03-26,147,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 09 - CTA 09 - S1.pdf,2023-10-09,2024-03-27,170,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 10 - CTA 10 - S1.pdf,2023-10-09,2024-03-27,170,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 12 - CTA 13 - S2.pdf,2023-11-03,2024-03-26,144,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 13 - CTA 14 - S2.pdf,2023-11-03,2024-03-26,144,2.0,"A, B"
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 17 - CPCU 01 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 18 - CPCU 02 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 19 - GROUPES FROIDS - S1.pdf,2024-02-05,2024-02-05,0,1.0,A
PMQ,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN LT 20 - STOCKAGE GLACE - S5.pdf,2024-02-05,2024-02-05,0,1.0,A
PMQ,docs graphiques,Electricité courants faibles,"Maquettage locaux techniques (PCS, locaux opérateurs).pdf",2023-10-24,2024-04-15,174,3.0,"A, B, C"
PMQ,docs graphiques,Electricité courants forts,Maquettage Poste HT BT Abonnés.pdf,2023-11-13,2024-03-27,135,2.0,"A, B"
PMQ,docs graphiques,Electricité courants forts,Maquettage Poste HT BT SGX.pdf,2023-11-13,2023-11-13,0,1.0,A
PMQ,docs graphiques,Electricité courants forts,Maquettage Poste de livraison.pdf,2023-10-13,2023-11-09,27,2.0,"A, B"
PMQ,docs graphiques,Electricité courants forts,Maquettage TGBT IRVE1 & TGBT IRVE2.pdf,2023-11-23,2023-11-23,0,1.0,A
PMQ,docs graphiques,Electricité courants forts,Maquettage TGBT SGX.pdf,2024-03-27,2024-03-27,0,1.0,A
PMQ,docs graphiques,Electricité courants forts,Maquettage TGS.pdf,2023-12-07,2024-03-27,111,2.0,"A, B"
PMQ,docs graphiques,Plomberie,Maquettage local technique ECS CUISINE - SS1.pdf,2024-02-16,2024-02-16,0,1.0,A
PMQ,docs graphiques,Plomberie,Maquettage local technique ECS FITNESS - SS2.pdf,2024-01-26,2024-01-26,0,1.0,A
PMQ,docs graphiques,Plomberie,Maquettage local technique EF EST - SS1.pdf,2023-12-21,2023-12-21,0,1.0,A
PMQ,docs graphiques,Plomberie,Maquettage local technique EF OUEST - SS1.pdf,2023-12-21,2023-12-21,0,1.0,A
PMQ,docs graphiques,Plomberie,Maquettage local technique Relevage EU - SS2.pdf,2024-01-25,2024-01-25,0,1.0,A
PMQ,docs graphiques,Plomberie,Maquettage local technique SAG & Relevage EU - SS2.pdf,2024-01-25,2024-01-25,0,1.0,A
PMQ,docs graphiques,Plomberie,Maquettage local technique réutilisation des EP - SS5.pdf,2024-01-30,2024-01-30,0,1.0,A
PMQ,docs graphiques,Sprinklage,PLAN DE LOCAL TECHNIQUE SPRINKLAGE 2.pdf,2023-07-12,2023-10-18,98,3.0,"A, B, C"
PMQ,docs graphiques,Sprinklage,PLAN DE LOCAL TECHNIQUE SPRINKLAGE 3.pdf,2023-07-12,2023-10-18,98,3.0,"A, B, C"
PMQ,docs graphiques,Sprinklage,PLAN DE LOCAL TECHNIQUE SPRINKLEUR.pdf,2023-06-30,2023-10-18,110,3.0,"A, B, C"
PPH,docs graphiques,Gros-uvre,Phasage de Principe - Noyau 1.pdf,2023-04-11,2023-04-11,0,1.0,A
PPH,docs graphiques,Gros-uvre,Phasage de Principe - Noyau 2.pdf,2023-04-11,2023-04-11,0,1.0,A
PPH,docs graphiques,Gros-uvre,Phasage de Principe - Zone 3.pdf,2023-04-11,2023-04-11,0,1.0,A
PPH,docs graphiques,Gros-uvre,Phasage de Principe - Zone 4.pdf,2023-04-11,2023-04-11,0,1.0,A
PPH,docs graphiques,Gros-uvre,Phasage de Principe - Zone 5.pdf,2023-04-11,2023-04-11,0,1.0,A
PPH,docs graphiques,Gros-uvre,Phasage de Principe - Zone 6.pdf,2023-04-11,2023-04-11,0,1.0,A
PPH,docs graphiques,Gros-uvre,Phasage de Principe - Zone 7.pdf,2023-04-11,2023-04-11,0,1.0,A
PPR,docs graphiques,Façades,Carnet de validation prototype VMU1.pdf,2023-07-25,2023-07-25,0,1.0,A
PPR,docs graphiques,Façades,Carnet de validation prototype VMU2.pdf,2023-11-22,2023-11-22,0,1.0,A
PPR,docs graphiques,Façades,Plan de prototype T1a et T1b.pdf,2023-07-20,2023-08-03,14,2.0,"A, B"
PPR,docs graphiques,Façades,"Prototype VMU 1 (façades type 1, type 2 + bardage, type 3, type 5) - Carnet de détails.pdf",2023-04-05,2023-05-30,55,3.0,"A, B, C"
PPR,docs graphiques,Façades,Prototype VMU 2 (façades type 5) - Carnet de détails.pdf,2023-05-25,2023-05-25,0,2.0,"A, B"
PPR,docs graphiques,Façades,Prototype VMU 2 (façades type 6) - Carnet de détails.pdf,2023-05-22,2023-09-29,130,5.0,"A, B, C, D, E"
PPS,docs écris,Appareils élévateurs,PPSPS KONE.pdf,2023-05-23,2023-05-23,0,1.0,A
PPS,docs écris,Chauffage - Ventilation - Climatisation - Désenfumage,PPSPS LEFORT FRANCHETEAU.pdf,2023-04-21,2023-04-21,0,1.0,A
PPS,docs écris,Façades,Réponse au Fiche n°13 SOCOTEC-obs.349.pdf,2023-09-14,2023-09-14,0,1.0,A
PPS,docs écris,Façades,Réponse au Fiche n°13 SOCOTEC.pdf,2023-09-22,2023-09-22,0,1.0,A
PPS,docs écris,Façades,Réponse au rapport RICT de SOCOTEC.pdf,2023-08-11,2023-08-11,0,1.0,A
PPS,docs écris,Reprise du radier et cuvelage,PPSPS.pdf,2023-03-10,2023-05-17,68,2.0,"A, B"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - R1.pdf,2023-06-20,2023-09-20,92,5.0,"A, B, C, D, E"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - R2.pdf,2023-08-28,2023-12-02,96,7.0,"A, B, C, D, E, F, G"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - R3.pdf,2023-09-06,2023-12-02,87,3.0,"A, B, C"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - R4.pdf,2023-09-20,2023-12-02,73,3.0,"A, B, C"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - R5.pdf,2023-09-20,2023-12-02,73,2.0,"A, B"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - R6.pdf,2023-09-25,2023-11-09,45,3.0,"A, B, C"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - R7.pdf,2023-10-11,2024-04-18,190,7.0,"A, B, C, D, E, F, G"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - R8.pdf,2023-10-20,2024-04-05,168,4.0,"A, B, C, D"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - REZ-DE-CHAUSSÉE.pdf,2023-05-03,2024-02-08,281,7.0,"A, B, C, D, E, F, G"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - SOUS-SOL 1.pdf,2023-04-28,2024-01-05,252,7.0,"A, B, C, D, E, F, G"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - SOUS-SOL 2.pdf,2023-03-31,2023-07-13,104,5.0,"A, B, C, D, E"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - SOUS-SOL 3.pdf,2023-03-20,2023-09-11,175,4.0,"A, B, C, D"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - SOUS-SOL 4.pdf,2023-05-23,2023-09-11,111,4.0,"A, B, C, D"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - SOUS-SOL 5.pdf,2023-05-23,2023-09-11,111,4.0,"A, B, C, D"
PRE,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSERVATIONS CVCD - TOITURE TERRASSE.pdf,2024-02-19,2024-04-10,51,2.0,"A, B"
PRE,docs graphiques,Electricité courants forts,PLAN DE RESERVATIONS CFO & CFA.pdf,2023-03-30,2023-12-05,250,7.0,"A, B, C, D, E, F, G"
PRE,docs graphiques,Electricité courants forts,PLAN DE RESERVATIONS CFO & CFA.zip,2023-03-27,2024-01-29,308,9.0,"A, B, C, D, E, F, G, H, I"
PRE,docs graphiques,Electricité courants forts,PLAN DE RESERVATIONS CFO & CFA_R7.pdf,2023-11-17,2023-12-05,18,2.0,"A, B"
PRE,docs graphiques,Electricité courants forts,PLAN DE RESERVATIONS CFO & CFA_R8.pdf,2023-12-07,2024-04-11,126,4.0,"B, E, F, G"
PRE,docs graphiques,Electricité courants forts,PLAN DE RESERVATIONS CFO & CFA_RDC.pdf,2023-12-15,2024-03-22,98,2.0,"F, G"
PRE,docs graphiques,Electricité courants forts,PLAN DE RESERVATIONS CFO & CFA_SS1.pdf,2023-11-23,2024-03-08,106,4.0,"E, F, G, H"
PRE,docs graphiques,Electricité courants forts,PLAN DE RESERVATIONS CFO & CFA_SS2.pdf,2023-12-05,2024-03-21,107,2.0,"H, J"
PRE,docs graphiques,Equipements de cuisine,Réservations Plancher haut du S2.pdf,2023-03-31,2024-01-31,306,4.0,"A, B, C, D"
PRE,docs graphiques,Façades,Reservation Charpente Niveau R+8.pdf,2023-11-28,2024-03-22,115,3.0,"A, B, C"
PRE,docs graphiques,Façades,Réservations béton R+1.pdf,2024-01-26,2024-01-26,0,1.0,A
PRE,docs graphiques,Façades,Réservations béton R+2.pdf,2023-06-16,2024-01-16,214,8.0,"A, B, C, D, E, F, G, H"
PRE,docs graphiques,Façades,Réservations béton R+3.pdf,2023-06-16,2023-11-27,164,4.0,"A, B, C, D"
PRE,docs graphiques,Façades,Réservations béton R+4.pdf,2023-06-16,2024-01-16,214,5.0,"A, B, C, D, E"
PRE,docs graphiques,Façades,Réservations béton R+5.pdf,2023-06-16,2024-01-16,214,5.0,"A, B, C, D, E"
PRE,docs graphiques,Façades,Réservations béton R+6.pdf,2023-06-16,2024-01-16,214,5.0,"A, B, C, D, E"
PRE,docs graphiques,Façades,Réservations béton R+7.pdf,2023-06-16,2024-02-16,245,4.0,"A, B, C, D"
PRE,docs graphiques,Façades,Réservations béton R+8.pdf,2023-08-30,2024-02-23,177,4.0,"A, B, C, E"
PRE,docs graphiques,Façades,Réservations béton RDC.pdf,2023-07-13,2024-02-28,230,5.0,"A, B, C, D, E"
PRE,docs graphiques,Façades,Réservations béton Toiture terrasse.pdf,2023-11-28,2023-11-28,0,1.0,A
PRE,docs graphiques,Façades,Réservations fixations corbeaux+PRS R+2.pdf,2023-09-27,2023-09-27,0,1.0,A
PRE,docs graphiques,Gros-uvre,Plancher Haut SS1 - Plan de Maçonnerie.pdf,2023-12-08,2024-04-06,120,2.0,"A, B"
PRE,docs graphiques,Gros-uvre,Plancher Haut SS2 - Plan de Maçonnerie.pdf,2023-11-25,2024-03-25,121,3.0,"A, B, C"
PRE,docs graphiques,Gros-uvre,Plancher Haut SS3 - Plan de Maçonnerie.pdf,2023-11-25,2024-03-25,121,3.0,"A, B, C"
PRE,docs graphiques,Gros-uvre,Plancher Haut SS4 - Plan de Maçonnerie.pdf,2023-11-25,2024-03-25,121,3.0,"A, B, C"
PRE,docs graphiques,Gros-uvre,Plancher Haut SS5 - Plan de Maçonnerie.pdf,2023-11-25,2024-03-25,121,3.0,"A, B, C"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS  PLB - R2.pdf,2023-07-18,2023-10-20,94,3.0,"A, F, G"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS  PLB - R4.pdf,2023-09-04,2023-10-20,46,2.0,"A, C"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS  PLB - R6.pdf,2023-09-05,2023-11-08,64,3.0,"A, B, C"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS  PLB - R8.pdf,2023-11-07,2024-02-09,94,4.0,"A, B, C, D"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - R1.pdf,2023-06-06,2023-10-20,136,4.0,"A, E, F, G"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - R3.pdf,2023-09-04,2023-10-20,46,2.0,"A, C"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - R5.pdf,2023-09-05,2023-10-20,45,3.0,"A, C, D"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - R7.pdf,2023-10-04,2024-03-20,168,4.0,"A, B, C, D"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - RDC.pdf,2023-04-27,2023-12-15,232,7.0,"A, B, D, E, F, G, H"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - SS1.pdf,2023-04-27,2024-02-28,307,10.0,"A, B, C, D, E, F, G, H, I, J"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - SS2.pdf,2023-03-27,2024-01-10,289,7.0,"A, B, D, E, G, H, I"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - SS3.pdf,2023-03-20,2023-06-29,101,4.0,"A, B, C, E"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - SS4.pdf,2023-05-15,2023-06-29,45,3.0,"A, B, C"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - SS5.pdf,2023-06-01,2023-11-08,160,4.0,"A, B, C, D"
PRE,docs graphiques,Plomberie,Plan de RÉSERVATIONS PLB - TEMOINS R2.pdf,2023-04-28,2023-04-28,0,1.0,A
PRE,docs graphiques,Sprinklage,PLAN DE RÉSERVATIONS SPRINKLAGE - SOUS-SOL 1.pdf,2023-06-15,2023-06-15,0,1.0,A
PRE,docs graphiques,Sprinklage,PLAN DE RÉSERVATIONS SPRINKLAGE - SOUS-SOL 2.pdf,2023-10-18,2024-01-29,103,3.0,"D, F, G"
PRE,docs graphiques,Sprinklage,PLAN DE RÉSERVATIONS SPRINKLAGE - SOUS-SOL 2.zip,2023-04-18,2023-05-24,36,3.0,"A, B, C"
PRE,docs graphiques,Sprinklage,PLAN DE RÉSERVATIONS SPRINKLAGE - SOUS-SOL 3.pdf,2023-04-06,2024-01-29,298,6.0,"A, B, C, D, E, F"
PRE,docs graphiques,Sprinklage,PLAN DE RÉSERVATIONS SPRINKLAGE - SOUS-SOL 4.pdf,2023-04-27,2023-10-23,179,5.0,"A, B, C, D, E"
PRE,docs graphiques,Sprinklage,PLAN DE RÉSERVATIONS SPRINKLAGE - SOUS-SOL 5.pdf,2023-06-09,2023-10-18,131,2.0,"C, D"
PRE,docs graphiques,Sprinklage,PLAN DE RÉSERVATIONS SPRINKLAGE - SOUS-SOL 5.zip,2023-04-27,2023-04-27,0,2.0,"A, B"
PRX,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSEAUX CVCD - R1.pdf,2023-05-09,2024-01-16,252,7.0,"A, B, C, D, E, F, G"
PRX,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSEAUX CVCD - R2.pdf,2023-03-22,2024-01-16,300,8.0,"A, B, C, D, E, F, G, H"
PRX,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSEAUX CVCD - R3.pdf,2023-05-15,2024-01-16,246,4.0,"A, B, C, D"
PRX,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE RÉSEAUX CVCD - R4.pdf,2023-05-26,2024-01-16,235,4.0,"A, B, C, D"
